ID,Partner.Country,Reporting.Country,Product,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015
11520,Malta,Slovenia,Glue,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.2,1.6,1.2,0.8,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0
11521,Malta,Slovakia,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.4,10,0,0
11522,Malta,Slovakia,Giant Rubber Band,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1,1.4,1,0.8,2.2,0,0,0,0,0,0,0,0,44.6,37,0,0,0
11523,Malta,Slovakia,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
11524,Malta,Poland,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11525,Malta,Poland,Giant Rubber Band,7,7,7,7,7,6.8,7.2,7,6.4,8.2,6.2,4.6,14,0,0,0,0,0,0,0,0,0,0,0,0,0
11526,Malta,Poland,Glue,3,3,3,3,3,3,3,3.2,3,2.8,3.4,2.6,2.6,5.2,0,0,0,0,0,0,0,0,0,0,0,0
11527,Malta,Latvia,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,6.2,8.8,13.6,10.8,17
11528,Malta,Latvia,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11529,Malta,Hungary,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11530,Malta,Estonia,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11531,Malta,Estonia,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11532,Malta,Estonia,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11533,Malta,Czech Republic,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.2,0,0,0,0,0,0,0
11534,Malta,Czech Republic,Giant Rubber Band,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1,0.8,0.6,1.6,0,0,4.8,9.4,16.4,29.6,16.6,13,13,19.2,27.2,27.2,21.6,42.6
11535,Malta,Croatia,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,3.8,3,6.2,3,1.6
11536,Malta,Croatia,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11537,Malta,Croatia,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11538,Malta,Bulgaria,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11539,Netherlands,Turkey,Smoke Screen Bomb,350.6,350.8,349.2,351.8,351.4,344.6,359.2,350.4,324.2,403.2,323.8,245.4,640.4,85.8,10,5.2,5.2,0,0,0,0,0,0,0,0.4,2
11540,Netherlands,Turkey,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0
11541,Netherlands,Turkey,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11542,Netherlands,Slovenia,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11543,Netherlands,Slovenia,Giant Rubber Band,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.6,2.2,1.6,1.2,3.6,0,0,3,5.6,0.6,0.8,0,9,22.2,47,26.6,6.8,1
11544,Netherlands,Slovenia,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4.8,35.4,10.2,1.4
11545,Netherlands,Slovakia,Smoke Screen Bomb,952.4,951,953.2,952.8,947,959.8,951.6,929.8,998,927,864.4,1202.4,714.4,676.2,2216.8,1572.6,1716.4,1271.4,1583,2189,3089.6,1243.2,946.4,795.6,1074.2,1097.8
11546,Netherlands,Slovakia,Giant Rubber Band,947.6,947.4,948,947.2,946.8,949.8,945.4,945.4,958.4,932,945.6,997.6,852.8,986.6,1153.6,1021,594.2,1112.8,607.2,937.4,1425.4,944.8,915.2,712.6,1005.6,540.4
11547,Netherlands,Slovakia,Glue,31.8,31.8,31.8,31.8,32,31.6,31.8,32.2,30.8,32.4,33.8,26.2,36.8,38.2,3.8,90.4,83.4,2.2,0,6.8,0.2,0,0,0.2,0.2,0
11548,Netherlands,Romania,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11549,Netherlands,Romania,Glue,4,4,4,4,4,4,4.2,4,3.6,4.8,3.6,2.6,8,0,0,0,0,0,0,0,0,8.8,0,0,0,0
11550,Netherlands,Poland,Smoke Screen Bomb,1301.2,1299.6,1302.4,1301.8,1294.4,1311,1300.4,1271.6,1360.8,1268.6,1185.4,1628.4,992.4,935.6,2957.2,3415,2884.2,3391.4,3560.6,3076.2,2504.2,2665.2,2956.4,2918.2,3602.8,4181.6
11551,Netherlands,Poland,Giant Rubber Band,524.6,524.8,524.2,524.8,525.4,522.6,526.6,526.8,514.2,538.8,527.6,476.6,612,494,323.6,341.6,641,670,582.4,597.2,692.2,622.8,621,640.4,562.8,395.6
11552,Netherlands,Poland,Glue,702.8,703.2,701.2,704.2,704,695.6,713.2,703,670.8,765.8,672.2,574.6,1050.4,391.8,281.4,315.6,292.6,239.6,304.4,173.8,358.2,286.6,588.6,752.8,870.2,679
11553,Netherlands,Lithuania,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15.6,19.8,4.6,16,15.8,6.4,0,0,0,0
11554,Netherlands,Lithuania,Glue,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4,0.6,0.4,0.4,1,0,0,3.2,14.8,19.4,28.2,14.2,18,16.4,6.6,0,0,0,0
11555,Netherlands,Latvia,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11556,Netherlands,Latvia,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0
11557,Netherlands,Latvia,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11558,Netherlands,Hungary,Smoke Screen Bomb,2264.4,2266.6,2266.4,2260.2,2273,2266.2,2241,2312,2245.8,2165.4,2524.6,2047.2,1924.8,3601.8,614.6,1558.6,996.2,924.6,274.2,0,0,0,0,0,0,0
11559,Netherlands,Hungary,Giant Rubber Band,411.8,412.2,412.2,411.2,413.2,411.8,408.6,419.4,407.4,399.4,451.4,371.4,375.2,607.4,131.8,0,0,0.2,0,0,0,0,0,0.8,0,0.6
11560,Netherlands,Hungary,Glue,854.2,853.4,855.6,853.4,851,862.6,846.2,844.4,897.4,797,838.8,1056.4,495.4,964.2,1709.8,1316.2,515.4,450.2,53.6,0,0,0,8,2.6,0.8,0
11561,Netherlands,Estonia,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0
11562,Netherlands,Estonia,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0
11563,Netherlands,Estonia,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.8,0,9,0,0,0,0,0,0
11564,Netherlands,Czech Republic,Smoke Screen Bomb,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.2,2.8,2.2,1.6,4.8,0,0,0,2.6,0.2,0,0.4,0.4,0,0.4,0.8,0,0
11565,Netherlands,Czech Republic,Giant Rubber Band,89.8,89.8,90,89.8,89.4,90.6,89.6,88,93.8,86.8,83.4,111.2,66,73.2,194.8,225.6,145.8,139.6,185.6,217,255,348.8,350.8,366.6,403.4,469.8
11566,Netherlands,Czech Republic,Glue,249.6,249.6,249.4,249.8,249.6,249,250.8,249,247.2,256,244.2,241.4,282.2,208.6,233.6,389.2,471,697.6,759.6,672.8,675.4,714.4,792.2,731.4,752.2,400.4
11567,Netherlands,Bulgaria,Smoke Screen Bomb,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.4,1.2,0,0.4,3,0,0,3.6,0,0,0,0,0,0,0,0
11568,Norway,Turkey,Smoke Screen Bomb,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1,0.8,0.6,1.6,0,0,5,0,0,0,0,0,0,0,0,0,0,0
11569,Norway,Turkey,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11570,Norway,Turkey,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11571,Norway,Slovenia,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11572,Norway,Slovenia,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0
11573,Norway,Slovakia,Smoke Screen Bomb,249.2,249,249.4,249.4,248.4,250.8,248.8,245.6,257.8,243.2,235.8,294.2,199.8,213.4,469.2,223.2,332,298.8,215.4,32.8,0,0,0,0,0,0
11574,Norway,Slovakia,Giant Rubber Band,81.2,81,81.4,81,80.8,82,80,80.4,85.8,73.6,82,102,37,106.8,162,182,118.8,125.6,87,79.6,55,0,0,0,0,0
11575,Norway,Slovakia,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0
11576,Norway,Poland,Smoke Screen Bomb,3.6,3.6,3.6,3.6,3.6,3.6,3.8,3.6,3.6,4,3,3.6,5.4,0,5.6,487.6,52,130.8,346.2,218.8,167.6,268.4,266.8,256.2,199.6,194.8
11577,Norway,Poland,Giant Rubber Band,72,71.8,72,71.8,71.8,72.2,71.6,71.6,73.4,70,71,79.4,59.6,74.4,104.2,97,63.2,21.6,10.6,1.6,2,0,0,7.2,0,11.2
11578,Norway,Poland,Glue,29.6,29.6,29.6,29.6,29.6,29.8,29.4,29.6,30.6,27.6,30.4,33.8,18.8,38.6,44,78.8,7.6,94.8,150,106.6,330.2,427.2,249.6,231,182.4,251
11579,Norway,Lithuania,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
11580,Norway,Lithuania,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,1.6,0,0,0,0
11581,Norway,Lithuania,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,1,0,0,0,0
11582,Norway,Latvia,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11583,Norway,Latvia,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0
11584,Norway,Latvia,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11585,Norway,Hungary,Smoke Screen Bomb,60.4,60.4,60.6,60.2,60.4,60.8,59.4,61.2,61.8,55.2,66.8,63.4,35.4,101.4,53.4,291.6,250,144.2,57.6,0,0,0,0,0,0,0
11586,Norway,Hungary,Glue,24.4,24.4,24.4,24.4,24.4,24.6,24.4,24.4,25,23.8,24.6,26.4,20.2,27,32.2,13.6,0,0,0,0,0,0,0,0.2,0,0
11587,Norway,Estonia,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.4,0.4,2.8,1,0,0
11588,Norway,Estonia,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11589,Norway,Estonia,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11590,Norway,Czech Republic,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,10,12.2,4,0,0,0,0,0,0,0,0
11591,Norway,Czech Republic,Giant Rubber Band,0.2,0.2,0,0.2,0.2,0,0.2,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,6.2,9.8,6.6,6.6,6.8
11592,Norway,Czech Republic,Glue,6.2,6.2,6.2,6.2,6.2,6,6.2,6.2,5.8,6.6,6,5,8.6,4.4,1.8,32.6,123,118.2,10.2,0,0,0,0,0,0,0
11593,Portugal,Turkey,Smoke Screen Bomb,13,13,13,12.8,13,13.2,12.4,13.6,13.4,10,17.2,13,0,38.8,0,0,0,0,0.2,0,5.2,0,0,0,0,0
11594,Portugal,Turkey,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,6.8,11.6,0.8,10.6
11595,Portugal,Slovenia,Giant Rubber Band,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.6,2.2,1.4,1.2,0,0,0,4.2,0,0,0,0,0,0,0
11596,Portugal,Slovenia,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0
11597,Portugal,Slovakia,Smoke Screen Bomb,101.4,101.2,101.4,101.2,101,101.8,100.8,100.6,104.4,97.4,100.2,115.4,76.6,108.4,161.2,116.6,203.8,90.6,70.2,17.6,0,0,0,0,0,0
11598,Portugal,Slovakia,Giant Rubber Band,61.8,61.8,61.8,62,61.8,61.6,62.4,61.4,61.2,64.8,58,60.6,76.2,37.4,68,204.4,169.2,115.6,25.2,0,0,0,0,0,0,0
11599,Portugal,Slovakia,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0
11600,Portugal,Serbia,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11601,Portugal,Poland,Smoke Screen Bomb,47.6,47.6,47.4,47.8,47.6,46.6,49,47.4,43.4,56.2,42.2,31.8,94.8,0.2,0,0,0,0,0,27.8,0,0,0,0,0,21.2
11602,Portugal,Poland,Giant Rubber Band,10.8,10.8,11,10.8,10.6,11.2,10.8,10,12.8,9.6,7.2,21.6,0,0.2,64.8,115.8,135.4,209.4,145.2,37.8,47,10.8,0,0,1.2,0
11603,Portugal,Poland,Glue,7.2,7.2,7.2,7.2,7,7.4,7.2,6.6,8.4,6.4,4.8,14.2,0,0,42.8,10.8,12.6,34,12.4,0,3.8,6.4,6.6,0,0,0
11604,Portugal,Lithuania,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11605,Portugal,Latvia,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11606,Portugal,Hungary,Smoke Screen Bomb,18.8,18.8,19,18.8,19,19,18.2,19.6,19.6,15.8,23.2,19.6,4.2,46,8.6,0,4,0,0,0,0,0,0,0,0,0
11607,Portugal,Hungary,Giant Rubber Band,7.6,7.6,7.4,7.6,7.6,7.4,7.6,7.6,7,8.4,7.2,5.4,12.2,4.2,0,19,0,0,1.4,0,0,0,0.2,0.8,0.2,0.2
11608,Portugal,Hungary,Glue,2.2,2.2,2.4,2.2,2.2,2.4,2.2,2,2.8,2,1.6,4.6,0,0,13.8,0,0,0,0,0,0,0,0,0,0.4,0
11609,Portugal,Estonia,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0.2,0,0,0,0,0,0,0
11610,Portugal,Estonia,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,5.2,0,0
11611,Portugal,Czech Republic,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11612,Portugal,Czech Republic,Giant Rubber Band,30.6,30.6,30.6,30.6,30.6,30.8,30.4,30.8,31.2,29,32.4,32.2,22,43,31.6,30.4,27.6,31.4,43,35.2,39.2,43.4,40.4,18.2,22.2,25.8
11613,Portugal,Czech Republic,Glue,2.2,2.2,2.2,2.2,2.2,2.2,2.4,2.2,2,2.6,2,1.4,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0
11614,Portugal,Croatia,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
11615,San Marino,Slovenia,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.2
11616,San Marino,Slovakia,Smoke Screen Bomb,2.2,2.2,2.2,2.2,2,2.2,2.2,2,2.6,1.8,1.4,4.2,0,0,12.8,0,33.2,929.6,1512.4,1390.6,1295.4,1131.8,436.6,81.2,96.4,107.6
11617,San Marino,Slovakia,Giant Rubber Band,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.4,1.8,1.4,1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
11618,San Marino,Poland,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0
11619,San Marino,Hungary,Smoke Screen Bomb,11.4,11.4,11.2,11.4,11.4,11.2,11.6,11.2,10.4,13.4,10,7.6,22.6,0,0,4.2,0,0,0,0,0,0,0,0,0,0
11620,San Marino,Czech Republic,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9.4,0,0,0,3.6,9,6,0,0
11621,San Marino,Czech Republic,Glue,11,11,11,11,11,10.8,11.4,11,10,13,9.8,7.4,22,0,0,0,0,0,0,0,0,0,0,0,0,0
11622,Spain,Turkey,Smoke Screen Bomb,90.2,90.4,90.2,90.4,90.4,89.8,90.8,90.8,87.8,94,90.6,78.6,112.6,80.6,42.4,5,0,0,0,0,0,0,0,0,0,0
11623,Spain,Turkey,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
11624,Spain,Turkey,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.4,0.4,1.8,4.4,4,4,0.8
11625,Spain,Slovenia,Smoke Screen Bomb,24,24,24,23.8,24,24.4,23,24.8,25.2,18.8,30.6,26,0,66,11.8,0,0,0,2.4,0.2,0,0,0,0,0,0
11626,Spain,Slovenia,Giant Rubber Band,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.6,2.4,2.4,2.8,2.2,2,4,1,4.2,2,4.6,0,1.8,1.4,0,0,0,0,0
11627,Spain,Slovenia,Glue,19,19,19,18.8,19,19.2,18.4,19.4,20.2,15.4,22.6,22.6,0.8,44,23,3,24.8,7.4,20.2,21.2,4.8,12.4,4.2,4,10,31.6
11628,Spain,Slovakia,Smoke Screen Bomb,3572.2,3570.8,3570.6,3575.4,3566.6,3569.8,3589.6,3540.4,3579.2,3649.4,3392.2,3696.2,3860,2620.4,4608,5185.2,5182,3739.4,1650.8,965.2,163.2,112.2,277.2,348.6,431.6,498.8
11629,Spain,Slovakia,Giant Rubber Band,1163.6,1163.6,1163.8,1163.4,1163.8,1164.4,1161.8,1164.8,1166.6,1154,1173.8,1172.2,1115.8,1233.6,1167.2,1600.6,1617.8,1595.8,262.4,0,0,0,0,0,0,0
11630,Spain,Slovakia,Glue,14.2,14.2,14.2,14.2,14.2,14.2,14.4,13.8,14.2,15.2,12,15.4,18.2,2.4,25.6,33,6,0,0,2.6,0,0.2,0,0,3.4,0
11631,Spain,Romania,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11632,Spain,Romania,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11633,Spain,Poland,Smoke Screen Bomb,229.4,229.6,228.4,230.4,230,225,236,228.8,210.4,269,207,155.2,444.6,21,0,0,4,0,0,48.6,1,0.6,0,46.8,86.2,44.8
11634,Spain,Poland,Giant Rubber Band,1766,1765.6,1767.4,1764.8,1764.4,1773,1757.2,1763.4,1798.6,1709.6,1781.8,1904,1442.8,1998.8,2270.6,1854.2,2302.6,2580.6,2435.8,1943.8,1727.6,1418,1683.4,1597.6,1790.6,1716.6
11635,Spain,Poland,Glue,157.4,157.4,157.8,157.2,157.2,159,155.4,157,164.4,145,161.6,186.6,87,211,262.2,391,972.8,1040.2,1204.8,1189.6,1167.8,857.2,577.8,438.4,360.4,659.4
11636,Spain,Lithuania,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11637,Spain,Lithuania,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,9.6,3.6,0,0,0,0
11638,Spain,Lithuania,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,6.2,0,0,0,0
11639,Spain,Hungary,Smoke Screen Bomb,682.4,682,685.2,680,681,694.6,664.6,683.6,735.6,574.8,740.2,892,91.8,1236.8,1347.6,690.2,70,107.2,24,0,0,0,0,0,0,0
11640,Spain,Hungary,Giant Rubber Band,146.8,146.6,146.8,147,146.2,147.6,147,143.8,151.8,145.2,134.6,175.8,125.4,102.6,299.2,136.4,0.2,0.2,0,0,0,0,0,0,0,0
11641,Spain,Hungary,Glue,149,149,148.8,149,149.2,148.4,149.2,149.6,146.6,151.2,151,137.6,165.2,150,98,180.4,177,32.2,0,0,0,0,0,0,0,0
11642,Spain,Estonia,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11643,Spain,Estonia,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11644,Spain,Estonia,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11645,Spain,Czech Republic,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11646,Spain,Czech Republic,Giant Rubber Band,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.6,0.8,0.6,0.4,1.4,0,0,4.4,0,8.6,4.4,7.8,5.2,0,2.4,15.2,32.2,24,43.8
11647,Spain,Czech Republic,Glue,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.6,9.2,9,10.4,8.4,8.4,14.4,51.2,32,39.4,39.6,8.8,12,77.4,64.6,72.6,30.4,42.8
11648,Spain,Bulgaria,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11649,Sweden,Turkey,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.8,90.8,90.8,37.4,0
11650,Sweden,Turkey,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,8.8,7
11651,Sweden,Turkey,Glue,0,0,0,0,0,0.2,0,0,0.2,0,0,0.2,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
11652,Sweden,Slovenia,Giant Rubber Band,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,1,0,0,2.8,2,2.8,0,14.2,47.4,46,51.2,13.2,1.6,4.6,0
11653,Sweden,Slovenia,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
11654,Sweden,Slovakia,Smoke Screen Bomb,9.2,9.2,9.2,9.2,9,9.4,9.2,8.6,10.6,8,7.2,17,0,4.4,46.4,31,434.4,187.4,24.2,33.4,20.8,20.8,20.4,21,12.6,16.8
11655,Sweden,Slovakia,Giant Rubber Band,251.2,251,251.6,250.8,250.4,254,248.4,248.6,264.8,231.6,249.6,313,132.4,303.6,503,546.8,394.2,468.4,392.8,346.4,308,25,0,0,0,0
11656,Sweden,Slovakia,Glue,4.8,4.8,4.8,4.8,4.8,5,4.6,4.6,5.4,4,4.6,7.6,0,6,16.8,21.8,17.4,10.2,14,19.8,4.2,0,0,0,0,0
11657,Sweden,Serbia,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0
11658,Sweden,Serbia,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11659,Sweden,Romania,Smoke Screen Bomb,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.4,1.4,0,0,4,0,0,0,0,0,0,0,0,0,0,0
11660,Sweden,Romania,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0
11661,Sweden,Poland,Smoke Screen Bomb,11.6,11.6,11.6,11.6,11.6,11.6,11.8,11.4,11.6,12.4,10.4,12,15,4.2,16.8,74.6,109.2,416.2,323.4,185.2,117.6,152.4,264,260.6,167.8,156.6
11662,Sweden,Poland,Giant Rubber Band,157.6,157.6,157.8,157.6,157.6,158,157,157.4,159.8,154,158.4,166.8,136.6,171.8,192.2,220.4,243.6,208.2,262.4,171.4,144.8,174,149.8,112.8,120,57.6
11663,Sweden,Poland,Glue,348.4,348.4,348.4,348.4,348.2,348.4,348.4,347.8,349.4,348.2,345.6,354.2,345,337.2,380.4,494.4,595.6,660.2,720.8,371.4,248.6,259.2,484.4,1166.6,593.4,555.8
11664,Sweden,Lithuania,Smoke Screen Bomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2,0.4,0.2,0,0.2,0.2,0.2,0.2,0.4,0
11665,Sweden,Lithuania,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.2,39.4,86.8,18.4,22.8,31.2,12.8,0,4.6,0,0
11666,Sweden,Lithuania,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,17.4,49,14.4,18.2,15.8,6.6,0,0,0,0
11667,Sweden,Latvia,Smoke Screen Bomb,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11668,Sweden,Latvia,Giant Rubber Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,4.6,12.6,26.8,49.8,43.6,24.6,2.4,4.6
11669,Sweden,Latvia,Glue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
